rank,candidate_id,relative_path,candidate_type,score,sha256,primary_recall_reason,config_reference_count,related_texture_count,related_shader_count,related_sound_count,mesh_count,triangle_count,identity_status,next_action
1207,P5T01-C00952,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_PC_BTF_GR.LTB,model,65,0a67649024a6a1df45d2b6d566a3f275efb78c05bbf5e14edad748c0934a734a,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1208,P5T01-C00953,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_PC_BTF_WOMAN_BL.LTB,model,65,0a67649024a6a1df45d2b6d566a3f275efb78c05bbf5e14edad748c0934a734a,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1209,P5T01-C00954,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_PC_BTF_WOMAN_GR.LTB,model,65,0a67649024a6a1df45d2b6d566a3f275efb78c05bbf5e14edad748c0934a734a,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1210,P5T01-C00955,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_PC_GR.LTB,model,65,1011dcad5f299a34b1021ba7ecf19c4444267abd596cd6612c06e3293a6b3906,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1211,P5T01-C00956,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_PC_WOMAN_BL.LTB,model,65,1011dcad5f299a34b1021ba7ecf19c4444267abd596cd6612c06e3293a6b3906,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1212,P5T01-C00957,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_PC_WOMAN_GR.LTB,model,65,1011dcad5f299a34b1021ba7ecf19c4444267abd596cd6612c06e3293a6b3906,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1213,P5T01-C00959,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Pinbo_BL.LTB,model,65,1b7cd25fadc98bda90f11d5a56f0919bd3ffeef98efbdbe111d979736f9de021,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1214,P5T01-C00960,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Pinbo_GR.LTB,model,65,1b7cd25fadc98bda90f11d5a56f0919bd3ffeef98efbdbe111d979736f9de021,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1215,P5T01-C00961,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Pinbo_WOMAN_BL.LTB,model,65,1b7cd25fadc98bda90f11d5a56f0919bd3ffeef98efbdbe111d979736f9de021,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1216,P5T01-C00962,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Pinbo_WOMAN_GR.LTB,model,65,1b7cd25fadc98bda90f11d5a56f0919bd3ffeef98efbdbe111d979736f9de021,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1217,P5T01-C00964,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Qingchun_BL.LTB,model,65,93c03202aaf402135f08b10e6aef8bd5d03780c4a96c95465aa0b934a345e7fc,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1218,P5T01-C00965,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Qingchun_GR.LTB,model,65,93c03202aaf402135f08b10e6aef8bd5d03780c4a96c95465aa0b934a345e7fc,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1219,P5T01-C00966,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Qingchun_WOMAN_BL.LTB,model,65,93c03202aaf402135f08b10e6aef8bd5d03780c4a96c95465aa0b934a345e7fc,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1220,P5T01-C00967,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Qingchun_WOMAN_GR.LTB,model,65,93c03202aaf402135f08b10e6aef8bd5d03780c4a96c95465aa0b934a345e7fc,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1221,P5T01-C00969,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Reaper_BL.LTB,model,65,97dead05cf5cf7a6ec3708afdd3db0ee59d40fd8163920bab0ec799b4e0e5133,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1222,P5T01-C00970,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Reaper_GR.LTB,model,65,97dead05cf5cf7a6ec3708afdd3db0ee59d40fd8163920bab0ec799b4e0e5133,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1223,P5T01-C00971,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Reaper_WOMAN_BL.LTB,model,65,97dead05cf5cf7a6ec3708afdd3db0ee59d40fd8163920bab0ec799b4e0e5133,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1224,P5T01-C00972,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Reaper_WOMAN_GR.LTB,model,65,97dead05cf5cf7a6ec3708afdd3db0ee59d40fd8163920bab0ec799b4e0e5133,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1225,P5T01-C00974,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_SCP_BL.LTB,model,65,1d871073ee1143bdc0fb0acdea5978fc61aece07cf41ee678c30c1d0fe6654d0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1226,P5T01-C00975,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_SCP_GR.LTB,model,65,1d871073ee1143bdc0fb0acdea5978fc61aece07cf41ee678c30c1d0fe6654d0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1227,P5T01-C00976,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_SCP_WOMAN_BL.LTB,model,65,1d871073ee1143bdc0fb0acdea5978fc61aece07cf41ee678c30c1d0fe6654d0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1228,P5T01-C00977,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_SCP_WOMAN_GR.LTB,model,65,1d871073ee1143bdc0fb0acdea5978fc61aece07cf41ee678c30c1d0fe6654d0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1229,P5T01-C00979,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_SRab_BL.LTB,model,65,57f4867e6e9b25dcc6ccb385faf4f88f9d7bfe378ddc7289636b17dac81f3ad6,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1230,P5T01-C00980,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_SRab_GR.LTB,model,65,1421cc08a1ceac2caca244ed5db07e644f9569e3f699ea7ece7c01792d2b2f14,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1231,P5T01-C00981,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_SRab_WOMAN_BL.LTB,model,65,8a7299aed44e31dd111f4b04bd01e5774bb7b1579cbde841a5f07538690ae585,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1232,P5T01-C00982,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_SRab_WOMAN_GR.LTB,model,65,6aef0f86f71aed39b026259fec4f2c049d7126598e63d4548dd81c5dab08c91e,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1233,P5T01-C00984,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Sjingxue_BL.LTB,model,65,e0b86a0c6f3f9a73d08441b12e1ffefd87093e6b9889250aa1dc0ed048083238,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1234,P5T01-C00985,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Sjingxue_GR.LTB,model,65,e0b86a0c6f3f9a73d08441b12e1ffefd87093e6b9889250aa1dc0ed048083238,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1235,P5T01-C00986,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Sjingxue_WOMAN_BL.LTB,model,65,e0b86a0c6f3f9a73d08441b12e1ffefd87093e6b9889250aa1dc0ed048083238,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1236,P5T01-C00987,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Sjingxue_WOMAN_GR.LTB,model,65,e0b86a0c6f3f9a73d08441b12e1ffefd87093e6b9889250aa1dc0ed048083238,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1237,P5T01-C00989,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Stellar_BL.LTB,model,65,20ece7b91b534f69d290f7b577a3e57c33d1489f77e19f14a5996bb325a62dc6,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1238,P5T01-C00990,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Stellar_GR.LTB,model,65,20ece7b91b534f69d290f7b577a3e57c33d1489f77e19f14a5996bb325a62dc6,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1239,P5T01-C00991,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Stellar_WOMAN_BL.LTB,model,65,20ece7b91b534f69d290f7b577a3e57c33d1489f77e19f14a5996bb325a62dc6,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1240,P5T01-C00992,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Stellar_WOMAN_GR.LTB,model,65,20ece7b91b534f69d290f7b577a3e57c33d1489f77e19f14a5996bb325a62dc6,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1241,P5T01-C00994,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_TCG_BL.LTB,model,65,885f735ac439e6407149a9f2435f8e4f941b16d0341f9b30d61367e2b7ad84ef,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1242,P5T01-C00995,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_TCG_GR.LTB,model,65,885f735ac439e6407149a9f2435f8e4f941b16d0341f9b30d61367e2b7ad84ef,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1243,P5T01-C00996,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_TCG_WOMAN_BL.LTB,model,65,885f735ac439e6407149a9f2435f8e4f941b16d0341f9b30d61367e2b7ad84ef,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1244,P5T01-C00997,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_TCG_WOMAN_GR.LTB,model,65,885f735ac439e6407149a9f2435f8e4f941b16d0341f9b30d61367e2b7ad84ef,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1245,P5T01-C00999,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_TLand_BL.LTB,model,65,a4e6c57d80a361ade1a6f0fe6c3586116f12e6ba62b9740bddd149b7603d31a0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1246,P5T01-C01000,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_TLand_GR.LTB,model,65,a4e6c57d80a361ade1a6f0fe6c3586116f12e6ba62b9740bddd149b7603d31a0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1247,P5T01-C01001,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_TLand_WOMAN_BL.LTB,model,65,a4e6c57d80a361ade1a6f0fe6c3586116f12e6ba62b9740bddd149b7603d31a0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1248,P5T01-C01002,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_TLand_WOMAN_GR.LTB,model,65,a4e6c57d80a361ade1a6f0fe6c3586116f12e6ba62b9740bddd149b7603d31a0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1249,P5T01-C01004,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Virgo_BL.LTB,model,65,7690077a41e444d3105ac19b1b91931d43309b475e517841ab5eab95fbdbc550,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1250,P5T01-C01005,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Virgo_GR.LTB,model,65,7690077a41e444d3105ac19b1b91931d43309b475e517841ab5eab95fbdbc550,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1251,P5T01-C01006,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Virgo_WOMAN_BL.LTB,model,65,7690077a41e444d3105ac19b1b91931d43309b475e517841ab5eab95fbdbc550,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1252,P5T01-C01007,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Virgo_WOMAN_GR.LTB,model,65,7690077a41e444d3105ac19b1b91931d43309b475e517841ab5eab95fbdbc550,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1253,P5T01-C01008,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_WOMAN_BL.LTB,model,65,3a5f457779f180ddc15aa11fb6961e3dd76eaefa1a1ddccfe0e670e83fecd054,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1254,P5T01-C01009,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_WOMAN_GR.LTB,model,65,7a9c45ef25727ee42037a767435c37e8b385d72366d3613efab487465ba4de48,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1255,P5T01-C01011,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_YUQI_BL.LTB,model,65,184b5db2cbd579f965b64868cd730ec35a6c5bfbda997de12636e1491def9ec1,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1256,P5T01-C01012,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_YUQI_GR.LTB,model,65,184b5db2cbd579f965b64868cd730ec35a6c5bfbda997de12636e1491def9ec1,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1257,P5T01-C01013,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_YUQI_WOMAN_BL.LTB,model,65,184b5db2cbd579f965b64868cd730ec35a6c5bfbda997de12636e1491def9ec1,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1258,P5T01-C01014,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_YUQI_WOMAN_GR.LTB,model,65,184b5db2cbd579f965b64868cd730ec35a6c5bfbda997de12636e1491def9ec1,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1259,P5T01-C01016,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_YangJian_BL.LTB,model,65,f8cda35f867ac50a131998045b3591e31c3c4cce2d42afa534eaa110f6b79705,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1260,P5T01-C01017,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_YangJian_GR.LTB,model,65,17e89100bc7387467bc6a6b4220f8bdb2a3903242dd658468c10f508ef0d12d0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1261,P5T01-C01018,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_YangJian_WOMAN_BL.LTB,model,65,1f129b6ba086d9d2839843389e3acdf068ecfe1c621fcbff7359d29c208b486f,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1262,P5T01-C01019,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_YangJian_WOMAN_GR.LTB,model,65,86ac4d76d4709956784a32e85f93879b82cd0dc73fa3a18bfd9caa9a6d928239,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1263,P5T01-C01021,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_ZDaBaiLu_BL.LTB,model,65,00d43561bbe79b1d31190e89e8d9334f62710619ca3eb33eac7ca6d8acdc521c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1264,P5T01-C01022,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_ZDaBaiLu_GR.LTB,model,65,00d43561bbe79b1d31190e89e8d9334f62710619ca3eb33eac7ca6d8acdc521c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1265,P5T01-C01023,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_ZDaBaiLu_WOMAN_BL.LTB,model,65,00d43561bbe79b1d31190e89e8d9334f62710619ca3eb33eac7ca6d8acdc521c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1266,P5T01-C01024,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_ZDaBaiLu_WOMAN_GR.LTB,model,65,00d43561bbe79b1d31190e89e8d9334f62710619ca3eb33eac7ca6d8acdc521c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1267,P5T01-C01026,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Zeekr007GT_BL.LTB,model,65,9bc61f4eeab0ce02a0f9383c03aa1cdbebb091ecad0c9f726cc40d4eb03cb3eb,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1268,P5T01-C01027,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Zeekr007GT_GR.LTB,model,65,9bc61f4eeab0ce02a0f9383c03aa1cdbebb091ecad0c9f726cc40d4eb03cb3eb,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1269,P5T01-C01028,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Zeekr007GT_WOMAN_BL.LTB,model,65,9bc61f4eeab0ce02a0f9383c03aa1cdbebb091ecad0c9f726cc40d4eb03cb3eb,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1270,P5T01-C01029,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Transformers_Zeekr007GT_WOMAN_GR.LTB,model,65,9bc61f4eeab0ce02a0f9383c03aa1cdbebb091ecad0c9f726cc40d4eb03cb3eb,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1271,P5T01-C01031,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_UltimateGold_BL.LTB,model,65,cc84d108aa18fa8d96a7c2a5ac0f97ae8352c8894b6f0101a1f7a013bef92b78,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1272,P5T01-C01032,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_UltimateGold_GR.LTB,model,65,50f52d429c25eb0db48e30fb1a7f0171f0112d41b94eaf034ac4bcb37a084fb2,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1273,P5T01-C01033,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_UltimateGold_WOMAN_BL.LTB,model,65,91e2210459893a66323840e0a2f070d5900874e7ee3ccca7b4ae8a8578999323,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1274,P5T01-C01034,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_UltimateGold_WOMAN_GR.LTB,model,65,00d667820355da818372ddab062a54bb6bad3e10b82ed3684ae283f7532b882f,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1275,P5T01-C01036,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Umaking_BL.LTB,model,65,f08f62eeb7cc31a783821385e8d090aabf2fc51868cda7922473c5f3d9ac85b7,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1276,P5T01-C01037,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Umaking_GR.LTB,model,65,16c3714f690c213eabf6b940ad3cf684222de0751561a35f7a7d501286a32d91,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1277,P5T01-C01038,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Umaking_WOMAN_BL.LTB,model,65,b4daa9787f062839cddbbc7d586f5767febbc4d214095328b38e7ef616e1c934,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1278,P5T01-C01039,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Umaking_WOMAN_GR.LTB,model,65,7d8c6b5f13a161a0950b63df6756fd58a9ec847505be9d5605f32dc438fd1bfd,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1279,P5T01-C01041,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_UnderTech_BL.LTB,model,65,d978281f1d9c1ac69cbb9e25a940c6cc22b72f8e85ec21e4b01eb36440e058a0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1280,P5T01-C01043,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_UnderTech_Chg_BL.LTB,model,65,45455103553c2d5a435e787db2684381c566d9a3868a64473407dbeb224453ac,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1281,P5T01-C01044,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_UnderTech_Chg_GR.LTB,model,65,62e1d9a4c974bcac2bee6c382ad1eae8d4710bb000fb6c95d0fb2eaffb52e3d5,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1282,P5T01-C01045,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_UnderTech_Chg_WOMAN_BL.LTB,model,65,2178277aa3ca44f94116b6aeb0d54179467394d84a425c72d55d580baefd27a7,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1283,P5T01-C01046,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_UnderTech_Chg_WOMAN_GR.LTB,model,65,13a94d56c726668c8b5102e92f3646bc416f84243e056bb20cdb7082e15171e2,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1284,P5T01-C01047,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_UnderTech_GR.LTB,model,65,1e3988a4aa7c1f090f767c7812778abeefc99cb0de3b507537e64f901d8fce82,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1285,P5T01-C01048,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_UnderTech_WOMAN_BL.LTB,model,65,abf78bf8d3905b49f25ff1b7d4a2c520deb58f514dfca63ac8022ffb119ae9ed,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1286,P5T01-C01049,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_UnderTech_WOMAN_GR.LTB,model,65,3a9badd1cea20af1eae9db466d163ed5a35a736cb74599256f7040d1705b2da4,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1287,P5T01-C01056,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_WaterGun_BL.LTB,model,65,abda27fb15add719eba50045422ccd97cd41c46a6aa074ec7dc2c2ec676ac308,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1288,P5T01-C01057,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_WaterGun_GR.LTB,model,65,782a71037d761372b1ad947d75f972c4e9a76088db24f5f332a59481fe4205f3,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1289,P5T01-C01058,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_WaterGun_WOMAN_BL.LTB,model,65,d3acc167b316697e6ec9093fc579e63c79912f182c1fe8daaf462fc3bf855d12,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1290,P5T01-C01059,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_WaterGun_WOMAN_GR.LTB,model,65,27107d0f62568c74f48a669258924bde161af95a3efc6b6c0c11363018a70022,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1291,P5T01-C01061,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Xmas2018_BL.LTB,model,65,4513ee8c655b8ac70cfd7c7f42896a107deb57aff954d7dfd91bd8e84aca6f6b,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1292,P5T01-C01062,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Xmas2018_GR.LTB,model,65,7916d8754cdb80c6ba0eadc27cd422735e7b88935059c79c81b7ef839a5e657e,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1293,P5T01-C01063,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Xmas2018_WOMAN_BL.LTB,model,65,62ff562f44b0d5d5b51fafc368a92c56d882f61bc8f3c6eabb1cc7024502e4d8,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1294,P5T01-C01064,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Xmas2018_WOMAN_GR.LTB,model,65,8fd81b46f26de77be5da8191a9ed15bfa11718f0ebddb295b91d669bd7afc966,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1295,P5T01-C01066,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Xmas2021_BL.LTB,model,65,a7fb6851be9688660946922c4ecd907b9773a7617da17a766da738a13c09aa4b,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
1296,P5T01-C01067,data/rf016/Models/PLAYERVIEW/PV-M4A1_S_Xmas2021_GR.LTB,model,65,f83a8c3495f3956e12162f7f0a545c47c202da95b9a573be014c8cb3a6bb86b0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 geometry/parts comparison
